Clm champ;Clm day;Clm month;Clm year;Clm winner;0;0;0;0;0
Q70008310;20;7;2013;Q70735081;0;0;0;0;0
Q55185811;23;6;2013;Q70768964;0;0;0;0;0
Q43744788;29;6;2013;Q18645948;0;0;0;0;0
Q107309932;10;8;2013;Q107331615;0;0;0;0;0
Q43288988;27;6;2014;Q19662223;0;0;0;0;0
Q30349507;24;5;2014;Q2837161;0;0;0;0;0
Q29043254;8;1;2014;Q19662210;0;0;0;0;0
Q31093255;27;6;2014;Q1905497;0;0;0;0;0
Q29642128;1;5;2014;Q16208501;0;0;0;0;0
Q31271615;27;6;2014;Q2688957;0;0;0;0;0
Q31096001;26;6;2014;Q16225885;0;0;0;0;0
Q43307035;10;4;2014;Q16212011;0;0;0;0;0
Q30349411;27;6;2014;Q16223383;0;0;0;0;0
Q30511620;25;6;2014;Q289768;0;0;0;0;0
Q31506358;26;6;2014;Q231036;0;0;0;0;0
Q30349371;26;6;2014;Q1569983;0;0;0;0;0
Q31271315;27;6;2014;Q260825;0;0;0;0;0
Q43745136;27;6;2014;Q16227316;0;0;0;0;0
Q30332311;27;6;2014;Q11876258;0;0;0;0;0
Q30332806;26;6;2014;Q462104;0;0;0;0;0
Q30349480;26;6;2014;Q239853;0;0;0;0;0
Q30332699;27;6;2014;Q91193;0;0;0;0;0
Q33082393;22;6;2014;Q33082382;0;0;0;0;0
Q43775943;28;6;2014;Q718100;0;0;0;0;0
Q32163348;27;6;2014;Q18165080;0;0;0;0;0
Q33083817;26;6;2014;Q511066;0;0;0;0;0
Q30349232;24;6;2014;Q15059237;0;0;0;0;0
Q30333018;7;6;2014;Q462480;0;0;0;0;0
Q30557246;27;6;2014;Q4350864;0;0;0;0;0
Q30556202;27;6;2014;Q16354099;0;0;0;0;0
Q32603698;27;6;2014;Q459164;0;0;0;0;0
Q30557504;26;6;2014;Q452004;0;0;0;0;0
Q45083601;28;6;2014;Q18211062;0;0;0;0;0
Q30333137;25;6;2014;Q289826;0;0;0;0;0
Q31271024;26;6;2014;Q64514306;0;0;0;0;0
Q45084575;10;1;2014;Q517428;0;0;0;0;0
Q30456396;25;6;2014;Q14436717;0;0;0;0;0
Q45084954;27;6;2014;Q64959609;0;0;0;0;0
Q32611136;27;6;2014;Q55152681;0;0;0;0;0
Q29034408;6;2;2014;Q460884;0;0;0;0;0
Q31272638;26;6;2014;Q454177;0;0;0;0;0
Q30332486;6;6;2014;Q2119646;0;0;0;0;0
Q31300263;27;6;2014;Q19661759;0;0;0;0;0
Q30584268;25;6;2014;Q16572175;0;0;0;0;0
Q45171898;26;6;2014;Q59644645;0;0;0;0;0
Q30349441;26;6;2014;Q235027;0;0;0;0;0
Q30577837;27;6;2014;Q15011681;0;0;0;0;0
Q51332422;18;4;2014;Q18913075;0;0;0;0;0
Q51332630;2;5;2014;Q19518661;0;0;0;0;0
Q50404789;28;6;2014;Q25136943;0;0;0;0;0
Q55220999;27;6;2014;Q62132614;0;0;0;0;0
Q55791233;6;4;2014;Q39649174;0;0;0;0;0
Q64624304;14;6;2014;Q64624682;0;0;0;0;0
Q64691912;20;6;2014;Q64691975;0;0;0;0;0
Q55995576;26;6;2014;Q19757595;0;0;0;0;0
Q45172978;21;6;2014;Q3015066;0;0;0;0;0
Q60883940;28;6;2014;Q27443416;0;0;0;0;0
Q55185725;28;6;2014;Q19662286;0;0;0;0;0
Q66082384;18;6;2014;Q66309469;0;0;0;0;0
Q66427071;6;4;2014;Q19609824;0;0;0;0;0
Q66565582;21;6;2014;Q66625277;0;0;0;0;0
Q64706802;27;6;2014;Q19757602;0;0;0;0;0
Q70008310;19;7;2014;Q17711996;0;0;0;0;0
Q55185811;13;7;2014;Q55185835;0;0;0;0;0
Q71014269;27;6;2014;Q19757603;0;0;0;0;0
Q43744788;22;6;2014;Q19757599;0;0;0;0;0
Q107594992;6;7;2014;Q19757611;0;0;0;0;0
Q30332806;25;6;2015;Q2870834;0;0;0;0;0
Q43288988;26;6;2015;Q19661872;0;0;0;0;0
Q30349507;23;5;2015;Q236193;0;0;0;0;0
Q29043254;8;1;2015;Q460460;0;0;0;0;0
Q31093255;26;6;2015;Q1905497;0;0;0;0;0
Q43286663;13;5;2015;Q19518722;0;0;0;0;0
Q29642128;26;6;2015;Q16208501;0;0;0;0;0
Q31271615;26;6;2015;Q2688957;0;0;0;0;0
Q31096001;25;6;2015;Q16201761;0;0;0;0;0
Q43307035;14;11;2015;Q22957678;0;0;0;0;0
Q30349411;27;6;2015;Q16223383;0;0;0;0;0
Q30511620;19;6;2015;Q6771821;0;0;0;0;0
Q31506358;25;6;2015;Q231036;0;0;0;0;0
Q30349371;25;6;2015;Q51293303;0;0;0;0;0
Q31271315;26;6;2015;Q5696280;0;0;0;0;0
Q43745136;25;6;2015;Q16227316;0;0;0;0;0
Q30332311;24;6;2015;Q11876258;0;0;0;0;0
Q30349480;25;6;2015;Q20278699;0;0;0;0;0
Q30332699;26;6;2015;Q683392;0;0;0;0;0
Q33082393;21;6;2015;Q55221320;0;0;0;0;0
Q43775943;27;6;2015;Q19578352;0;0;0;0;0
Q32163348;25;6;2015;Q18165080;0;0;0;0;0
Q33083817;25;6;2015;Q7525291;0;0;0;0;0
Q30349232;24;6;2015;Q15059237;0;0;0;0;0
Q30333018;25;7;2015;Q3960806;0;0;0;0;0
Q30557246;21;6;2015;Q15137776;0;0;0;0;0
Q31529645;25;6;2015;Q26206316;0;0;0;0;0
Q30556202;26;6;2015;Q18165806;0;0;0;0;0
Q32603698;26;6;2015;Q459164;0;0;0;0;0
Q30557504;25;6;2015;Q452004;0;0;0;0;0
Q45083601;26;6;2015;Q6033169;0;0;0;0;0
Q30333137;24;6;2015;Q563737;0;0;0;0;0
Q31271024;25;6;2015;Q15958890;0;0;0;0;0
Q45084575;9;1;2015;Q517428;0;0;0;0;0
Q30456396;24;6;2015;Q14436717;0;0;0;0;0
Q45084954;26;6;2015;Q18211314;0;0;0;0;0
Q32611136;27;6;2015;Q19661923;0;0;0;0;0
Q29034408;5;2;2015;Q460884;0;0;0;0;0
Q31272638;25;6;2015;Q454177;0;0;0;0;0
Q30332486;12;6;2015;Q2119646;0;0;0;0;0
Q31300263;26;6;2015;Q65015584;0;0;0;0;0
Q30584268;24;6;2015;Q15650935;0;0;0;0;0
Q45171898;25;6;2015;Q19662031;0;0;0;0;0
Q30349441;24;6;2015;Q235027;0;0;0;0;0
Q30577837;25;6;2015;Q3126823;0;0;0;0;0
Q51332422;27;2;2015;Q18913075;0;0;0;0;0
Q51332630;10;4;2015;Q19518661;0;0;0;0;0
Q53869589;8;5;2015;Q53869767;0;0;0;0;0
Q50404789;26;6;2015;Q25190569;0;0;0;0;0
Q55220999;26;6;2015;Q19282075;0;0;0;0;0
Q55791233;23;5;2015;Q39649174;0;0;0;0;0
Q64624304;7;6;2015;Q64624682;0;0;0;0;0
Q64691912;26;6;2015;Q64691967;0;0;0;0;0
Q55995576;19;5;2015;Q20987871;0;0;0;0;0
Q45172978;26;6;2015;Q19281834;0;0;0;0;0
Q60883940;27;6;2015;Q514014;0;0;0;0;0
Q55808642;28;6;2015;Q55808723;0;0;0;0;0
Q65965633;12;6;2015;Q60054091;0;0;0;0;0
Q66082384;13;6;2015;Q66309469;0;0;0;0;0
Q66370873;25;6;2015;Q22957584;0;0;0;0;0
Q66427071;10;5;2015;Q66426969;0;0;0;0;0
Q66565582;19;6;2015;Q66625274;0;0;0;0;0
Q64706802;27;6;2015;Q21622235;0;0;0;0;0
Q55185811;27;6;2015;Q70770113;0;0;0;0;0
Q71014269;26;6;2015;Q19757603;0;0;0;0;0
Q43744788;27;6;2015;Q2947467;0;0;0;0;0
Q107309932;14;8;2015;Q107331615;0;0;0;0;0
Q107382728;25;6;2015;Q16228128;0;0;0;0;0
Q29043254;7;1;2016;Q17487582;0;0;0;0;0
Q45084575;8;1;2016;Q1395977;0;0;0;0;0
Q29034408;10;2;2016;Q22957747;0;0;0;0;0
Q43307035;18;2;2016;Q22957678;0;0;0;0;0
Q29642128;23;6;2016;Q16208501;0;0;0;0;0
Q53869589;4;5;2016;Q25976181;0;0;0;0;0
Q66565582;7;5;2016;Q66625286;0;0;0;0;0
Q55995576;25;7;2016;Q19757595;0;0;0;0;0
Q65179447;22;5;2016;Q19281840;0;0;0;0;0
Q30349507;27;5;2016;Q14982433;0;0;0;0;0
Q44193874;3;6;2016;Q55363805;0;0;0;0;0
Q66427071;5;6;2016;Q19609824;0;0;0;0;0
Q51332422;25;3;2016;Q19662144;0;0;0;0;0
Q30511620;6;6;2016;Q456534;0;0;0;0;0
Q30332486;10;6;2016;Q16223884;0;0;0;0;0
Q50404789;17;6;2016;Q25190569;0;0;0;0;0
Q30349232;18;6;2016;Q15059237;0;0;0;0;0
Q33082393;19;6;2016;Q55221320;0;0;0;0;0
Q43745136;21;6;2016;Q16227316;0;0;0;0;0
Q30332311;22;6;2016;Q11876258;0;0;0;0;0
Q30456396;22;6;2016;Q15531382;0;0;0;0;0
Q31529645;22;6;2016;Q26206316;0;0;0;0;0
Q30556202;22;6;2016;Q18165806;0;0;0;0;0
Q30333018;22;6;2016;Q462480;0;0;0;0;0
Q30584268;22;6;2016;Q15650935;0;0;0;0;0
Q30333137;22;6;2016;Q289826;0;0;0;0;0
Q32163348;23;6;2016;Q19605393;0;0;0;0;0
Q30349441;22;6;2016;Q235027;0;0;0;0;0
Q31271615;23;6;2016;Q467209;0;0;0;0;0
Q33083817;23;6;2016;Q27244650;0;0;0;0;0
Q31506358;23;6;2016;Q231036;0;0;0;0;0
Q30349371;23;6;2016;Q19968758;0;0;0;0;0
Q31271024;23;6;2016;Q16212328;0;0;0;0;0
Q30332806;23;6;2016;Q2870834;0;0;0;0;0
Q43286663;22;4;2016;Q19518722;0;0;0;0;0
Q30577837;22;6;2016;Q16215626;0;0;0;0;0
Q66370873;23;6;2016;Q22957584;0;0;0;0;0
Q31271315;23;6;2016;Q5696280;0;0;0;0;0
Q30332699;24;6;2016;Q29184;0;0;0;0;0
Q30557246;24;6;2016;Q15137776;0;0;0;0;0
Q30557504;24;6;2016;Q452004;0;0;0;0;0
Q45172978;24;6;2016;Q3015066;0;0;0;0;0
Q43288988;24;6;2016;Q943699;0;0;0;0;0
Q107382728;24;6;2016;Q16228128;0;0;0;0;0
Q32603698;24;6;2016;Q459164;0;0;0;0;0
Q55220999;24;6;2016;Q55221128;0;0;0;0;0
Q45084954;1;7;2016;Q18211314;0;0;0;0;0
Q32611136;24;6;2016;Q19661923;0;0;0;0;0
Q30349411;24;6;2016;Q16223383;0;0;0;0;0
Q45171898;23;6;2016;Q25991384;0;0;0;0;0
Q31272638;24;6;2016;Q454177;0;0;0;0;0
Q45083601;25;6;2016;Q18211062;0;0;0;0;0
Q43775943;25;6;2016;Q19577624;0;0;0;0;0
Q55185725;25;6;2016;Q19662286;0;0;0;0;0
Q43744788;25;6;2016;Q18645948;0;0;0;0;0
Q31093255;25;6;2016;Q1905497;0;0;0;0;0
Q31096001;28;6;2016;Q270030;0;0;0;0;0
Q30349480;23;6;2016;Q20278699;0;0;0;0;0
Q31300263;25;6;2016;Q19661759;0;0;0;0;0
Q51332630;15;4;2016;Q19661926;0;0;0;0;0
Q55791233;7;5;2016;Q39649174;0;0;0;0;0
Q64624304;29;5;2016;Q64624682;0;0;0;0;0
Q64691912;24;6;2016;Q64691967;0;0;0;0;0
Q65965633;15;7;2016;Q23059689;0;0;0;0;0
Q66082384;14;7;2016;Q66309469;0;0;0;0;0
Q64706802;15;4;2016;Q55996380;0;0;0;0;0
Q70008310;25;6;2016;Q70736216;0;0;0;0;0
Q55185811;25;6;2016;Q70768964;0;0;0;0;0
Q71014269;25;6;2016;Q24901174;0;0;0;0;0
Q107309932;30;6;2016;Q107331615;0;0;0;0;0
Q29043254;5;1;2017;Q17487582;0;0;0;0;0
Q45084575;6;1;2017;Q517428;0;0;0;0;0
Q31271499;3;2;2017;Q19559903;0;0;0;0;0
Q30511620;17;6;2017;Q19518890;0;0;0;0;0
Q30332699;23;6;2017;Q29184;0;0;0;0;0
Q30456396;21;6;2017;Q453468;0;0;0;0;0
Q30332806;22;6;2017;Q2870834;0;0;0;0;0
Q29642128;22;6;2017;Q16208501;0;0;0;0;0
Q30332486;9;6;2017;Q16223884;0;0;0;0;0
Q30349411;24;6;2017;Q16223383;0;0;0;0;0
Q30333018;23;6;2017;Q462480;0;0;0;0;0
Q30349441;21;6;2017;Q290663;0;0;0;0;0
Q30349371;22;6;2017;Q19968758;0;0;0;0;0
Q30349507;24;6;2017;Q441239;0;0;0;0;0
Q30349222;17;6;2017;Q18163011;0;0;0;0;0
Q43288988;23;8;2017;Q19662223;0;0;0;0;0
Q31093255;23;6;2017;Q1905497;0;0;0;0;0
Q43286663;26;6;2017;Q19518722;0;0;0;0;0
Q31271615;22;6;2017;Q467209;0;0;0;0;0
Q31096001;27;6;2017;Q16201761;0;0;0;0;0
Q43307035;24;2;2017;Q22957678;0;0;0;0;0
Q33081846;22;6;2017;Q21622034;0;0;0;0;0
Q31506358;22;6;2017;Q22957625;0;0;0;0;0
Q31271315;23;6;2017;Q18170653;0;0;0;0;0
Q43745136;21;6;2017;Q16227316;0;0;0;0;0
Q30332311;16;6;2017;Q11876258;0;0;0;0;0
Q30349480;22;6;2017;Q23819567;0;0;0;0;0
Q33082393;18;6;2017;Q27451948;0;0;0;0;0
Q43775943;24;6;2017;Q19578352;0;0;0;0;0
Q32163348;23;6;2017;Q19605393;0;0;0;0;0
Q33083817;22;6;2017;Q27517373;0;0;0;0;0
Q30557246;23;6;2017;Q15137776;0;0;0;0;0
Q31529645;21;6;2017;Q26206124;0;0;0;0;0
Q30556121;22;6;2017;Q18165806;0;0;0;0;0
Q32603438;23;6;2017;Q32606878;0;0;0;0;0
Q30557504;21;6;2017;Q452004;0;0;0;0;0
Q45083601;15;4;2017;Q6033169;0;0;0;0;0
Q30333137;21;6;2017;Q289826;0;0;0;0;0
Q31271024;22;6;2017;Q16212328;0;0;0;0;0
Q45084954;30;6;2017;Q47073028;0;0;0;0;0
Q32611136;25;6;2017;Q19661923;0;0;0;0;0
Q29034408;9;2;2017;Q460884;0;0;0;0;0
Q31272638;23;6;2017;Q27517402;0;0;0;0;0
Q31300263;23;6;2017;Q19661759;0;0;0;0;0
Q30584268;22;6;2017;Q30584542;0;0;0;0;0
Q45171898;22;6;2017;Q3435159;0;0;0;0;0
Q30577837;20;6;2017;Q16215626;0;0;0;0;0
Q51332422;14;4;2017;Q19662144;0;0;0;0;0
Q51332630;21;4;2017;Q19518661;0;0;0;0;0
Q53869589;7;5;2017;Q53869708;0;0;0;0;0
Q50404789;18;6;2017;Q25190569;0;0;0;0;0
Q55220999;23;6;2017;Q55221128;0;0;0;0;0
Q55791233;22;6;2017;Q55791338;0;0;0;0;0
Q64624304;24;6;2017;Q64624682;0;0;0;0;0
Q64691912;23;6;2017;Q64691969;0;0;0;0;0
Q55995576;2;7;2017;Q65197396;0;0;0;0;0
Q45172978;25;6;2017;Q16210167;0;0;0;0;0
Q65179447;7;5;2017;Q65179690;0;0;0;0;0
Q65965633;19;5;2017;Q23059689;0;0;0;0;0
Q55185725;24;6;2017;Q55185954;0;0;0;0;0
Q66082384;24;7;2017;Q66309469;0;0;0;0;0
Q66370873;29;6;2017;Q22957584;0;0;0;0;0
Q66427071;24;6;2017;Q66427266;0;0;0;0;0
Q66498528;8;7;2017;Q66565049;0;0;0;0;0
Q64706802;23;9;2017;Q67403124;0;0;0;0;0
Q70008310;2;12;2017;Q70736216;0;0;0;0;0
Q55185811;17;6;2017;Q55185835;0;0;0;0;0
Q71014269;23;6;2017;Q19757603;0;0;0;0;0
Q43744788;24;6;2017;Q2947467;0;0;0;0;0
Q107309932;25;6;2017;Q99579605;0;0;0;0;0
Q107382728;23;6;2017;Q11977973;0;0;0;0;0
Q29034408;7;2;2018;Q48649060;0;0;0;0;0
Q30332699;29;6;2018;Q91193;0;0;0;0;0
Q51332630;30;3;2018;Q19661926;0;0;0;0;0
Q29043254;5;1;2018;Q17487582;0;0;0;0;0
Q31093255;29;6;2018;Q1905497;0;0;0;0;0
Q43286663;25;6;2018;Q19518722;0;0;0;0;0
Q29642128;21;6;2018;Q16208501;0;0;0;0;0
Q50404789;23;6;2018;Q25136943;0;0;0;0;0
Q31271615;29;6;2018;Q2688957;0;0;0;0;0
Q43288988;28;6;2018;Q55342439;0;0;0;0;0
Q31096001;21;6;2018;Q16225885;0;0;0;0;0
Q51332422;30;3;2018;Q19662144;0;0;0;0;0
Q53869589;9;5;2018;Q25976181;0;0;0;0;0
Q43307035;11;9;2018;Q16212011;0;0;0;0;0
Q33081846;28;6;2018;Q33081408;0;0;0;0;0
Q30349411;23;6;2018;Q16223383;0;0;0;0;0
Q30511620;16;6;2018;Q6771821;0;0;0;0;0
Q30349371;28;6;2018;Q19968758;0;0;0;0;0
Q31271315;22;6;2018;Q23907253;0;0;0;0;0
Q43745136;28;6;2018;Q16227316;0;0;0;0;0
Q30332311;29;6;2018;Q11876258;0;0;0;0;0
Q30332806;28;6;2018;Q2870834;0;0;0;0;0
Q30349480;28;6;2018;Q16153636;0;0;0;0;0
Q55220999;22;6;2018;Q19282075;0;0;0;0;0
Q33082393;24;6;2018;Q27451948;0;0;0;0;0
Q43775943;30;6;2018;Q19577624;0;0;0;0;0
Q32163348;28;6;2018;Q55342230;0;0;0;0;0
Q55995576;30;7;2018;Q19757595;0;0;0;0;0
Q33083817;28;6;2018;Q33083846;0;0;0;0;0
Q30349222;23;6;2018;Q19282127;0;0;0;0;0
Q30333018;4;10;2018;Q512532;0;0;0;0;0
Q30557246;17;6;2018;Q15137776;0;0;0;0;0
Q31529645;27;6;2018;Q19518657;0;0;0;0;0
Q30556121;28;6;2018;Q18165806;0;0;0;0;0
Q32603438;22;6;2018;Q15952806;0;0;0;0;0
Q30557504;28;6;2018;Q452004;0;0;0;0;0
Q45083601;28;6;2018;Q6033169;0;0;0;0;0
Q31271499;2;2;2018;Q22957714;0;0;0;0;0
Q31271024;21;6;2018;Q50768390;0;0;0;0;0
Q45084575;5;1;2018;Q19519366;0;0;0;0;0
Q55791233;31;3;2018;Q55791338;0;0;0;0;0
Q30333137;27;6;2018;Q241961;0;0;0;0;0
Q55808642;11;1;2018;Q55808723;0;0;0;0;0
Q30456396;22;6;2018;Q511658;0;0;0;0;0
Q55185811;16;6;2018;Q55185835;0;0;0;0;0
Q45084954;22;6;2018;Q18211314;0;0;0;0;0
Q31506358;21;6;2018;Q31508381;0;0;0;0;0
Q32611136;22;6;2018;Q19661923;0;0;0;0;0
Q31272638;29;6;2018;Q266686;0;0;0;0;0
Q55185725;23;6;2018;Q55185865;0;0;0;0;0
Q31300263;22;6;2018;Q19661759;0;0;0;0;0
Q45171898;21;6;2018;Q55150780;0;0;0;0;0
Q30332486;8;6;2018;Q14436717;0;0;0;0;0
Q30349441;20;6;2018;Q290663;0;0;0;0;0
Q30584268;27;6;2018;Q18125995;0;0;0;0;0
Q45172978;22;6;2018;Q3015066;0;0;0;0;0
Q30349507;21;6;2018;Q441239;0;0;0;0;0
Q64624304;6;6;2018;Q64624697;0;0;0;0;0
Q64691912;29;6;2018;Q64691969;0;0;0;0;0
Q65179447;1;7;2018;Q65179883;0;0;0;0;0
Q65965633;29;6;2018;Q23059685;0;0;0;0;0
Q66082384;7;7;2018;Q66309463;0;0;0;0;0
Q66370873;23;6;2018;Q439776;0;0;0;0;0
Q66498528;6;7;2018;Q66498849;0;0;0;0;0
Q64706802;17;7;2018;Q67402989;0;0;0;0;0
Q71014269;28;6;2018;Q19757603;0;0;0;0;0
Q43744788;17;6;2018;Q72092105;0;0;0;0;0
Q107309932;20;6;2018;Q107309996;0;0;0;0;0
Q107382728;22;6;2018;Q11977973;0;0;0;0;0
Q29043254;8;1;2019;Q39270192;0;0;0;0;0
Q31093255;19;5;2019;Q26792853;0;0;0;0;0
Q29642128;27;6;2019;Q18126401;0;0;0;0;0
Q31271615;15;6;2019;Q467209;0;0;0;0;0
Q43288988;28;6;2019;Q55342439;0;0;0;0;0
Q31096001;28;6;2019;Q16225885;0;0;0;0;0
Q43307035;1;2;2019;Q16212011;0;0;0;0;0
Q33081846;27;6;2019;Q33081408;0;0;0;0;0
Q30349411;29;6;2019;Q16223383;0;0;0;0;0
Q30511620;21;6;2019;Q19518890;0;0;0;0;0
Q53869589;8;5;2019;Q25976181;0;0;0;0;0
Q31506358;3;7;2019;Q31508381;0;0;0;0;0
Q30349371;27;6;2019;Q25920897;0;0;0;0;0
Q31271315;28;6;2019;Q16631235;0;0;0;0;0
Q43745136;27;6;2019;Q16227316;0;0;0;0;0
Q30332311;28;6;2019;Q14127866;0;0;0;0;0
Q30332806;27;6;2019;Q16678673;0;0;0;0;0
Q30349480;27;6;2019;Q18159947;0;0;0;0;0
Q30332699;28;6;2019;Q15825971;0;0;0;0;0
Q33082393;23;6;2019;Q55221320;0;0;0;0;0
Q43775943;29;6;2019;Q58462565;0;0;0;0;0
Q32163348;27;6;2019;Q18165080;0;0;0;0;0
Q33083817;27;6;2019;Q33083846;0;0;0;0;0
Q30349222;15;6;2019;Q19282127;0;0;0;0;0
Q30333018;12;10;2019;Q512532;0;0;0;0;0
Q30557246;27;6;2019;Q15137776;0;0;0;0;0
Q31529645;26;6;2019;Q26206203;0;0;0;0;0
Q30556121;27;6;2019;Q16354099;0;0;0;0;0
Q32603438;28;6;2019;Q7563863;0;0;0;0;0
Q30557504;28;6;2019;Q452004;0;0;0;0;0
Q44193874;30;6;2019;Q58462550;0;0;0;0;0
Q45083601;28;6;2019;Q47308318;0;0;0;0;0
Q31271499;1;2;2019;Q19559903;0;0;0;0;0
Q30333137;26;6;2019;Q289826;0;0;0;0;0
Q31271024;27;6;2019;Q16212328;0;0;0;0;0
Q45084575;4;1;2019;Q19519366;0;0;0;0;0
Q30456396;28;6;2019;Q18211280;0;0;0;0;0
Q45084954;28;6;2019;Q18211314;0;0;0;0;0
Q32611136;28;6;2019;Q19661923;0;0;0;0;0
Q29034408;7;2;2019;Q48649060;0;0;0;0;0
Q31272638;26;6;2019;Q31274285;0;0;0;0;0
Q30332486;7;6;2019;Q14436717;0;0;0;0;0
Q31300263;28;6;2019;Q19661759;0;0;0;0;0
Q30584268;26;6;2019;Q30584542;0;0;0;0;0
Q45171898;27;6;2019;Q55150780;0;0;0;0;0
Q30349441;14;8;2019;Q290663;0;0;0;0;0
Q45172232;22;6;2019;Q19571976;0;0;0;0;0
Q30577837;26;6;2019;Q16225939;0;0;0;0;0
Q30349507;27;6;2019;Q441239;0;0;0;0;0
Q51332422;18;4;2019;Q31271595;0;0;0;0;0
Q55791233;27;4;2019;Q55791358;0;0;0;0;0
Q51332630;26;4;2019;Q51333134;0;0;0;0;0
Q64624304;29;6;2019;Q64624682;0;0;0;0;0
Q64691912;14;6;2019;Q64691952;0;0;0;0;0
Q50404789;22;6;2019;Q25136943;0;0;0;0;0
Q64706802;23;6;2019;Q21622235;0;0;0;0;0
Q55185725;22;6;2019;Q64788404;0;0;0;0;0
Q55995576;26;6;2019;Q65197396;0;0;0;0;0
Q45172978;28;6;2019;Q55776691;0;0;0;0;0
Q55220999;28;6;2019;Q55221128;0;0;0;0;0
Q65179447;30;6;2019;Q65179690;0;0;0;0;0
Q65965633;29;6;2019;Q23059685;0;0;0;0;0
Q66082384;17;7;2019;Q66309469;0;0;0;0;0
Q66370873;27;6;2019;Q22957584;0;0;0;0;0
Q66498528;6;7;2019;Q66498865;0;0;0;0;0
Q55185811;15;6;2019;Q55185835;0;0;0;0;0
Q71014269;27;6;2019;Q19757603;0;0;0;0;0
Q43744788;23;6;2019;Q19757599;0;0;0;0;0
Q107309932;30;6;2019;Q99579605;0;0;0;0;0
Q107382728;21;6;2019;Q107391499;0;0;0;0;0
Q29043254;8;1;2020;Q60457880;0;0;0;0;0
Q31093255;22;8;2020;Q26792853;0;0;0;0;0
Q29642128;20;8;2020;Q18126401;0;0;0;0;0
Q31271615;24;7;2020;Q467209;0;0;0;0;0
Q43307035;30;1;2020;Q22957678;0;0;0;0;0
Q30349411;18;7;2020;Q16223383;0;0;0;0;0
Q31506358;20;8;2020;Q22957625;0;0;0;0;0
Q30349371;3;10;2020;Q17490498;0;0;0;0;0
Q31271315;21;8;2020;Q23907253;0;0;0;0;0
Q43745136;18;8;2020;Q55342413;0;0;0;0;0
Q30332311;21;8;2020;Q14127866;0;0;0;0;0
Q30332806;21;8;2020;Q26882517;0;0;0;0;0
Q32163348;21;8;2020;Q4858744;0;0;0;0;0
Q33083817;1;10;2020;Q26898227;0;0;0;0;0
Q30349222;6;11;2020;Q28653669;0;0;0;0;0
Q30333018;21;8;2020;Q462480;0;0;0;0;0
Q30557504;20;8;2020;Q452004;0;0;0;0;0
Q44193874;20;9;2020;Q58462470;0;0;0;0;0
Q45083601;4;9;2020;Q47308318;0;0;0;0;0
Q31271499;21;2;2020;Q86242970;0;0;0;0;0
Q31271024;25;7;2020;Q26911840;0;0;0;0;0
Q45084575;14;2;2020;Q64504125;0;0;0;0;0
Q30456396;20;8;2020;Q18211280;0;0;0;0;0
Q45084954;20;9;2020;Q64877729;0;0;0;0;0
Q32611136;14;8;2020;Q98557691;0;0;0;0;0
Q29034408;6;2;2020;Q460884;0;0;0;0;0
Q31272638;13;8;2020;Q16226922;0;0;0;0;0
Q30332486;28;6;2020;Q19661776;0;0;0;0;0
Q30584268;12;7;2020;Q30584542;0;0;0;0;0
Q45171898;20;8;2020;Q19662031;0;0;0;0;0
Q30349441;25;7;2020;Q290663;0;0;0;0;0
Q45172232;22;11;2020;Q19571976;0;0;0;0;0
Q30577837;5;8;2020;Q21064099;0;0;0;0;0
Q43744788;15;11;2020;Q104759022;0;0;0;0;0
Q101252489;21;10;2020;Q101252557;0;0;0;0;0
Q55791233;12;12;2020;Q39649174;0;0;0;0;0
Q107309932;19;8;2020;Q99579605;0;0;0;0;0
Q107382728;25;9;2020;Q101832212;0;0;0;0;0
Q66082384;3;7;2021;Q66309476;0;0;0;0;0
Q66427071;26;6;2021;Q66426969;0;0;0;0;0
Q51332630;12;3;2021;Q51333134;0;0;0;0;0
Q29043254;3;2;2021;Q60457880;0;0;0;0;0
Q31093255;19;6;2021;Q26792853;0;0;0;0;0
Q29642128;16;6;2021;Q18126401;0;0;0;0;0
Q50404789;13;6;2021;Q65047766;0;0;0;0;0
Q31271615;15;6;2021;Q467209;0;0;0;0;0
Q43307035;17;6;2021;Q16212011;0;0;0;0;0
Q66370873;8;7;2021;Q107579536;0;0;0;0;0
Q30349411;18;6;2021;Q16223383;0;0;0;0;0
Q31506358;17;6;2021;Q22957625;0;0;0;0;0
Q30349371;17;6;2021;Q25170737;0;0;0;0;0
Q43744788;13;6;2021;Q104759022;0;0;0;0;0
Q31271315;18;6;2021;Q23907253;0;0;0;0;0
Q43745136;17;6;2021;Q55342413;0;0;0;0;0
Q30332311;18;6;2021;Q64869426;0;0;0;0;0
Q30332806;17;6;2021;Q2870834;0;0;0;0;0
Q30332699;19;6;2021;Q91193;0;0;0;0;0
Q55220999;18;6;2021;Q55221128;0;0;0;0;0
Q33082393;13;6;2021;Q33082378;0;0;0;0;0
Q32163348;17;6;2021;Q68780528;0;0;0;0;0
Q55995576;2;7;2021;Q47466209;0;0;0;0;0
Q107309932;16;6;2021;Q99579605;0;0;0;0;0
Q30349222;12;6;2021;Q19282127;0;0;0;0;0
Q30333018;18;6;2021;Q462480;0;0;0;0;0
Q31529645;16;6;2021;Q28147251;0;0;0;0;0
Q30556121;16;6;2021;Q16354099;0;0;0;0;0
Q32603438;17;6;2021;Q15924908;0;0;0;0;0
Q30557504;18;6;2021;Q452004;0;0;0;0;0
Q45083601;11;6;2021;Q107205191;0;0;0;0;0
